crop,year,market_price_per_quintal,msp_price_per_quintal
Sugarcane,2012,5993.39,1743.77
Sugarcane,2023,997.43,3040.63
Cotton,2022,3772.03,3990.46
Sugarcane,2024,1935.85,4657.64
Pulses,2020,3348.0,4249.78
Sugarcane,2017,3270.73,2102.93
Sugarcane,2016,4314.73,4312.9
Maize,2017,4751.88,3615.3
Oilseeds,2022,4441.14,4094.34
Sugarcane,2017,2602.61,1565.42
Cotton,2016,1055.86,2894.56
Maize,2024,2322.39,3076.17
Cotton,2013,5045.28,2010.27
Rice,2017,3063.6,1371.59
Pulses,2013,4428.26,918.27
Sugarcane,2020,4027.78,2315.23
Pulses,2019,4328.67,3901.89
Wheat,2024,4706.29,1279.83
Rice,2024,5309.17,2588.16
Wheat,2022,1890.75,3264.94
Rice,2011,1043.89,1868.26
Rice,2020,3482.85,5467.58
Oilseeds,2015,5524.02,4847.56
Sugarcane,2017,1515.11,3324.45
Maize,2012,5649.44,4874.45
Wheat,2019,5291.67,4141.86
Cotton,2023,5810.53,2435.96
Oilseeds,2020,2315.1,3745.98
Oilseeds,2020,2944.37,1806.04
Oilseeds,2017,5126.62,3580.44
Maize,2024,2242.07,1354.16
Cotton,2014,5875.87,2811.29
Rice,2015,1478.21,3702.19
Sugarcane,2011,2546.69,2627.08
Maize,2012,3189.92,1536.23
Oilseeds,2021,1849.0,1434.95
Maize,2011,1100.53,2303.15
Rice,2015,5388.52,5384.57
Pulses,2015,2454.12,5067.85
Cotton,2016,3749.2,5029.08
Oilseeds,2015,1750.86,4114.89
Cotton,2015,4627.3,5227.1
Sugarcane,2022,1343.1,1919.91
Cotton,2018,4491.6,4615.25
Oilseeds,2017,4172.62,4170.61
Cotton,2019,3880.55,5499.14
Maize,2014,4352.42,3469.94
Maize,2018,2148.9,2207.43
Wheat,2019,3927.53,907.69
Oilseeds,2019,979.42,5100.8
Rice,2015,2140.67,5142.59
Rice,2010,4075.2,4639.69
Cotton,2019,3106.6,3099.4
Sugarcane,2012,909.27,2066.21
Pulses,2011,3880.59,3269.51
Oilseeds,2011,5136.36,1255.12
Sugarcane,2014,804.9,1668.51
Rice,2011,4385.18,1835.7
Wheat,2014,1957.16,1542.02
Maize,2014,1350.38,3837.36
Wheat,2017,3593.49,2097.89
Oilseeds,2013,4105.43,2557.45
Wheat,2021,1090.03,3170.93
Cotton,2016,983.83,3005.89
Oilseeds,2017,5208.22,2970.47
Maize,2011,1144.36,5278.66
Pulses,2015,944.19,3311.34
Sugarcane,2013,2334.07,4291.94
Maize,2012,4942.02,5154.1
Sugarcane,2018,3899.29,2467.98
Pulses,2020,4953.24,2718.84
Rice,2014,1161.04,5443.78
Rice,2016,3097.11,3812.13
Sugarcane,2024,4535.27,3217.35
Wheat,2021,4500.17,4143.94
Maize,2010,4403.83,5122.55
Cotton,2024,5435.27,3433.16
Maize,2023,2254.75,4204.15
Maize,2010,1596.01,5190.23
Cotton,2019,1886.46,5358.86
Oilseeds,2017,2892.56,1686.99
Wheat,2021,1687.35,2452.69
Cotton,2019,5390.97,5482.03
Maize,2012,2913.01,4773.09
Cotton,2019,5850.05,5115.3
Wheat,2018,5065.98,4604.18
Rice,2022,3657.73,4347.56
Rice,2024,3295.8,1936.31
Rice,2023,2229.62,3789.61
Maize,2021,5272.16,4471.26
Cotton,2013,2761.1,4823.12
Rice,2012,3376.12,1696.6
Maize,2020,1635.84,4270.33
Sugarcane,2017,1139.38,1333.9
Rice,2013,2804.43,5002.27
Rice,2018,2647.61,2184.16
Sugarcane,2023,5812.81,2522.74
Sugarcane,2015,2190.37,1111.72
Pulses,2019,2283.79,3809.24
Oilseeds,2013,3476.71,929.27
Sugarcane,2013,1680.93,1901.22
Rice,2012,5693.63,940.0
Maize,2015,5750.33,4279.54
Oilseeds,2011,1556.32,5000.68
Pulses,2013,3612.79,4541.45
Oilseeds,2013,2288.93,3891.41
Cotton,2012,4291.14,5297.92
Sugarcane,2016,4556.17,4598.98
Pulses,2015,1531.34,5138.03
Sugarcane,2020,4344.81,1343.08
Cotton,2024,4320.54,2129.42
Maize,2024,2594.73,2313.82
Maize,2016,3657.44,5224.77
Pulses,2016,1575.58,3648.89
Sugarcane,2020,3172.46,2950.38
Sugarcane,2010,2562.92,1650.18
Wheat,2018,3501.01,3173.35
Sugarcane,2015,1752.15,5393.4
Cotton,2021,2320.01,1943.01
Maize,2011,3728.54,2483.12
Pulses,2022,5939.12,2469.45
Oilseeds,2024,3147.11,1114.21
Wheat,2010,2610.56,1812.12
Wheat,2013,1731.51,4091.52
Oilseeds,2018,4273.29,2148.77
Pulses,2012,3913.23,3028.67
Pulses,2018,3813.39,4843.97
Rice,2021,983.65,4575.37
Wheat,2019,4570.92,4703.09
Rice,2019,3697.19,4476.59
Rice,2019,1075.36,2870.48
Pulses,2013,3628.44,3719.57
Oilseeds,2011,4352.27,1802.08
Wheat,2022,1440.56,4799.09
Pulses,2015,5695.25,1244.26
Wheat,2015,5177.36,5262.08
Wheat,2018,918.17,4712.59
Rice,2013,1723.42,1840.01
Cotton,2024,4258.89,4401.92
Wheat,2023,1755.85,2404.06
Pulses,2010,4856.71,4140.9
Pulses,2018,2402.63,1646.25
Sugarcane,2016,5270.05,4851.77
Maize,2018,1187.03,3961.21
Oilseeds,2021,2938.54,2171.37
Pulses,2023,5725.02,4985.25
Rice,2016,1925.52,3569.88
Maize,2012,3624.41,4363.32
Sugarcane,2011,2064.63,5447.04
Pulses,2017,2566.7,2961.31
Wheat,2017,1198.54,2026.45
Maize,2017,906.4,4734.71
Rice,2011,1515.67,1721.06
Pulses,2023,2280.06,1995.28
Oilseeds,2018,4324.96,2909.0
Cotton,2024,4186.49,4951.26
Maize,2023,3435.16,2463.95
Wheat,2022,3066.92,4861.45
Rice,2020,3273.4,4013.71
Maize,2016,3587.37,2688.2
Pulses,2018,4381.14,2253.77
Cotton,2022,4541.08,2343.78
Wheat,2022,5398.16,1848.52
Wheat,2024,2692.59,2739.65
Rice,2010,1827.01,4316.36
Sugarcane,2012,2704.57,2409.17
Oilseeds,2023,3386.03,1744.54
Wheat,2017,3650.0,2502.21
Pulses,2020,5161.25,2722.64
Cotton,2017,1594.23,5221.14
Rice,2016,4538.24,3753.95
Cotton,2010,3669.09,4822.28
Wheat,2012,3195.48,2596.7
Pulses,2014,5375.33,5448.0
Sugarcane,2010,3656.88,1902.32
Cotton,2016,5093.93,2591.99
Cotton,2024,4825.73,2193.71
Pulses,2015,2495.35,4673.36
Pulses,2022,4137.94,2518.52
Pulses,2012,2769.34,4833.56
Pulses,2023,2918.94,2955.31
Maize,2018,5423.52,2594.55
Oilseeds,2021,2550.79,2950.28
Wheat,2021,5558.34,3841.61
Maize,2014,5145.7,1548.54
Rice,2011,5854.15,2011.39
Maize,2023,1607.49,1657.73
Maize,2020,1298.44,2865.01
Cotton,2014,981.29,1682.28
Maize,2023,5647.34,3024.01
Oilseeds,2010,804.76,3435.26
Wheat,2014,842.53,2759.01
Sugarcane,2022,2018.47,1000.65
Sugarcane,2019,4020.16,2487.37
Cotton,2017,1226.35,2939.28
Wheat,2014,3225.57,2036.61
Maize,2011,3451.51,4584.28
Oilseeds,2024,4025.18,4521.1
Cotton,2015,3472.25,1820.51
Cotton,2015,5998.68,2740.86
Cotton,2015,4833.57,1290.38
Cotton,2013,1894.23,4561.86
Pulses,2019,1537.99,3484.32
Rice,2013,1198.09,5358.62
Cotton,2017,1922.56,3330.22
Rice,2023,826.71,3410.6
Pulses,2015,1659.98,2791.46
Oilseeds,2018,4027.55,4524.15
Oilseeds,2012,1615.21,2525.08
Oilseeds,2019,2988.51,916.49
Sugarcane,2021,5013.02,3413.16
Wheat,2018,5390.23,2532.64
Maize,2014,1390.04,1170.54
Pulses,2011,4226.06,2539.63
Pulses,2014,2370.9,5209.82
Rice,2017,3567.32,4544.45
Sugarcane,2023,1095.69,1343.8
Rice,2016,3529.53,3018.2
Wheat,2011,4659.81,1449.49
Rice,2022,985.31,1787.58
Pulses,2016,5325.9,3700.99
Rice,2024,4458.62,944.77
Maize,2016,4662.32,3799.56
Oilseeds,2012,2768.41,1855.93
Oilseeds,2020,3227.42,5128.07
Maize,2021,2945.61,1057.89
Pulses,2023,4523.25,926.98
Rice,2019,1668.01,3514.44
Pulses,2022,1237.5,1357.45
Maize,2022,4183.47,2672.43
Cotton,2021,5120.02,3453.98
Rice,2013,1808.79,3512.83
Cotton,2018,4547.31,3433.25
Maize,2012,2442.88,2467.74
Rice,2022,2470.11,4408.34
Wheat,2013,1701.46,3138.75
Rice,2010,4308.17,4835.07
Sugarcane,2024,3685.77,1317.7
Pulses,2014,3606.55,2050.61
Maize,2023,1422.77,1180.92
Oilseeds,2019,2185.67,2221.21
Cotton,2017,2949.97,4989.44
Oilseeds,2016,4064.96,5094.04
Sugarcane,2014,3763.52,4715.35
Sugarcane,2024,3463.16,2753.34
Maize,2024,4432.88,4167.44
Wheat,2017,5678.52,4958.65
Oilseeds,2018,5571.86,5393.65
Oilseeds,2017,3712.41,2138.99
Oilseeds,2017,4074.84,4373.88
Oilseeds,2010,2357.77,1433.8
Wheat,2020,2506.79,911.65
Pulses,2014,2367.25,5129.67
Oilseeds,2011,2900.03,3997.85
Cotton,2016,1310.46,5375.1
Oilseeds,2011,3069.31,4076.17
Wheat,2015,1470.48,2520.62
Pulses,2011,5121.0,4149.34
Wheat,2024,3618.55,4536.13
Wheat,2023,4695.52,1089.83
Oilseeds,2010,1933.67,4705.57
Maize,2016,2615.07,2992.32
Sugarcane,2020,1202.79,2118.79
Rice,2020,5314.44,3164.7
Pulses,2017,4106.03,953.06
Rice,2022,2888.88,1967.52
Wheat,2011,5891.15,3508.13
Wheat,2020,1820.2,1587.23
Oilseeds,2018,2510.03,4916.95
Sugarcane,2019,3495.36,5436.8
Cotton,2021,4315.63,1576.13
Wheat,2010,3675.22,4188.56
Oilseeds,2024,5131.6,4386.77
Oilseeds,2013,1975.26,2710.78
Oilseeds,2016,5655.78,4314.53
Rice,2010,3937.28,5352.43
Oilseeds,2018,2894.69,4384.98
Pulses,2012,3994.66,4644.64
Wheat,2022,1606.46,3672.66
Rice,2013,3432.6,4927.77
Oilseeds,2013,3275.2,5071.72
Pulses,2014,1165.95,2042.89
Wheat,2011,4126.48,1565.86
Maize,2011,3267.19,2748.05
Pulses,2016,5411.57,2371.06
Wheat,2017,5424.76,3127.73
Wheat,2012,2195.49,2907.26
Rice,2014,4437.25,1718.43
Sugarcane,2013,5904.47,3329.32
Maize,2020,1954.79,2504.47
Maize,2019,1976.29,4937.16
Sugarcane,2021,1105.9,4910.94
Maize,2017,4328.97,3115.06
Cotton,2012,4680.05,1613.93
Pulses,2021,4552.56,4663.75
Cotton,2020,5359.72,1578.68
Pulses,2011,1333.57,2626.31
Wheat,2014,3525.05,2355.88
Cotton,2013,4643.71,3325.08
Pulses,2018,1753.01,4785.37
Oilseeds,2020,3485.0,1236.99
Sugarcane,2016,5616.84,1905.15
Pulses,2010,1328.76,2279.2
Oilseeds,2018,2607.95,5494.93
Pulses,2024,3381.5,2353.18
Sugarcane,2012,4661.27,5232.56
Oilseeds,2010,5829.49,1533.28
Oilseeds,2010,1744.45,1907.42
Oilseeds,2011,4031.81,1783.28
Pulses,2017,3291.3,1883.43
Wheat,2011,2625.52,2796.41
Rice,2011,1661.0,2080.4
Oilseeds,2021,3337.54,3770.44
Rice,2019,3025.24,2164.56
Rice,2013,3508.91,3755.77
Pulses,2020,3516.85,1269.89
Maize,2013,4053.12,1565.77
Rice,2019,5836.01,3300.52
Cotton,2023,1893.86,3108.44
Pulses,2015,2460.72,5345.48
Pulses,2013,2228.53,5265.15
Wheat,2018,1002.24,2306.85
Pulses,2019,2682.64,4722.78
Oilseeds,2016,4881.92,967.53
Sugarcane,2012,1769.42,4686.36
Pulses,2024,2598.38,3025.44
Sugarcane,2010,4353.64,4174.79
Oilseeds,2017,5511.18,3257.22
Pulses,2016,5374.45,4835.01
Oilseeds,2019,2522.91,3279.45
Wheat,2021,1417.83,2221.38
Sugarcane,2010,1143.05,5188.57
Pulses,2020,1130.11,1604.05
Pulses,2017,3749.93,3116.37
Oilseeds,2022,5553.93,1473.58
Maize,2011,5300.75,1361.57
Wheat,2020,4982.11,1173.11
Pulses,2021,4394.23,2196.16
Sugarcane,2015,3187.63,4413.32
Pulses,2014,2458.55,4131.66
Sugarcane,2010,3880.54,4680.26
Oilseeds,2020,3028.91,2270.43
Rice,2010,4007.74,3118.7
Rice,2018,1823.6,3798.74
Maize,2020,5039.14,2462.37
Wheat,2024,3446.36,2448.31
Wheat,2023,3895.25,1893.39
Maize,2010,4944.88,3298.85
Wheat,2023,2082.69,5139.8
Maize,2016,2672.08,1279.64
Cotton,2015,1459.27,5365.26
Cotton,2015,3134.2,5022.89
Sugarcane,2021,4235.4,2701.03
Oilseeds,2021,3031.8,1052.9
Rice,2011,4524.31,1018.17
Wheat,2014,4667.02,5288.24
Oilseeds,2014,812.72,3692.61
Cotton,2014,3835.58,4090.73
Sugarcane,2021,5818.97,2338.39
Maize,2015,4449.43,4831.7
Wheat,2019,3276.03,1768.84
Sugarcane,2022,3135.13,4120.34
Sugarcane,2011,1806.72,1536.91
Pulses,2022,5415.55,5272.1
Maize,2015,5944.11,4961.18
Rice,2024,1753.15,4893.3
Cotton,2022,1374.44,5481.39
Maize,2010,2370.24,1970.35
Sugarcane,2022,2472.33,5111.42
Rice,2016,4684.96,4088.76
Sugarcane,2023,1972.99,4639.05
Wheat,2020,3714.39,2767.66
Wheat,2020,2191.4,4427.77
Oilseeds,2016,4794.26,4180.36
Rice,2020,2691.88,4308.08
Sugarcane,2020,2651.07,2459.59
Cotton,2017,981.18,2102.28
Wheat,2022,1163.3,4960.51
Cotton,2018,4574.56,2782.69
Cotton,2023,3794.38,4607.94
Pulses,2017,1604.6,4097.07
Cotton,2011,5766.39,1743.26
Rice,2017,3523.81,1695.5
Pulses,2016,1701.21,4374.51
Oilseeds,2012,2883.64,5446.08
Sugarcane,2012,3429.18,5162.63
Rice,2015,1464.66,1817.29
Oilseeds,2022,3382.22,2240.11
Maize,2013,1243.93,5040.64
Wheat,2019,2615.08,4975.02
Cotton,2015,4165.73,1523.85
Sugarcane,2018,4824.96,1482.04
Cotton,2014,2285.35,2132.02
Rice,2010,3569.57,4475.43
Sugarcane,2010,2602.45,4576.76
Maize,2023,5991.71,2883.64
Rice,2010,4919.49,4047.39
Sugarcane,2012,5037.51,1711.46
Oilseeds,2013,5523.11,1396.61
Pulses,2010,4018.14,4988.17
Oilseeds,2019,4624.05,4129.62
Wheat,2018,4936.41,4063.47
Rice,2019,2222.32,1360.95
Sugarcane,2020,5891.22,4488.04
Sugarcane,2023,3142.63,2484.68
Maize,2022,3717.34,5026.43
Sugarcane,2017,3956.4,2828.33
Sugarcane,2014,3468.03,1750.74
Cotton,2014,2855.71,2368.75
Maize,2017,5393.96,1082.56
Pulses,2017,1027.22,4641.65
Rice,2017,2078.3,3436.88
Maize,2014,5999.91,3872.27
Maize,2014,1905.91,1318.33
Wheat,2021,2678.45,3125.52
Sugarcane,2012,4941.09,3930.7
Cotton,2014,2079.24,3296.76
Pulses,2017,4805.63,1158.51
Sugarcane,2022,5503.62,2969.7
Rice,2013,1091.31,2175.49
Wheat,2013,5716.28,2625.04
Sugarcane,2024,3371.64,2221.12
Maize,2022,3923.86,2211.2
Pulses,2021,2249.76,4442.09
Sugarcane,2021,3424.55,2060.77
Oilseeds,2021,5005.76,5496.3
Sugarcane,2014,4979.55,5277.12
Maize,2019,2403.67,2837.97
Oilseeds,2018,4408.4,1031.73
Rice,2013,5146.28,2872.23
Sugarcane,2010,5625.63,2528.96
Oilseeds,2018,1541.6,1708.33
Cotton,2013,1945.25,4133.09
Pulses,2024,4586.29,1926.77
Rice,2016,5535.08,2446.18
Maize,2018,1215.07,3570.84
Sugarcane,2022,2026.2,3442.26
Cotton,2022,5495.11,2861.84
Wheat,2018,1535.03,4453.67
Maize,2021,3899.14,2444.01
Cotton,2014,914.35,4968.62
Rice,2024,2111.33,3018.09
Cotton,2021,2214.0,1488.14
Cotton,2019,874.88,2081.55
Cotton,2018,4832.55,1932.84
Oilseeds,2020,4551.39,5133.1
Pulses,2024,833.16,3246.0
Pulses,2020,1258.29,4129.17
Wheat,2014,4816.04,4981.32
Wheat,2012,1964.04,3540.29
Rice,2020,3787.23,1106.81
Cotton,2017,5717.32,1189.56
Maize,2010,1790.77,1648.85
Sugarcane,2022,1081.14,2513.8
Pulses,2016,3867.19,1882.68
Oilseeds,2018,2440.52,1248.2
Oilseeds,2010,4238.48,2721.28
Rice,2011,5804.27,4991.77
Rice,2014,3754.89,4284.47
Cotton,2022,4346.26,3480.66
Sugarcane,2024,1969.05,4508.4
Cotton,2016,4706.86,2406.02
Oilseeds,2013,1085.63,5153.37
Sugarcane,2021,5364.47,3259.92
Cotton,2022,3115.54,3284.22
Maize,2017,2295.18,2517.9
Wheat,2013,3935.85,3496.8
Rice,2019,5141.66,5189.87
Cotton,2021,2877.16,1402.41
Wheat,2024,4261.42,2874.46
Cotton,2017,5580.92,3710.11
Rice,2014,4841.91,2382.78
Wheat,2023,5741.4,4338.86
Sugarcane,2017,5208.2,1501.55
Oilseeds,2014,2653.0,4062.05
Wheat,2013,3995.27,2876.5
Cotton,2024,1719.11,946.19
Rice,2014,5512.45,5450.87
Pulses,2018,2501.98,2465.32
Maize,2024,3476.24,3116.46
Rice,2024,3509.45,1243.78
Wheat,2021,2150.22,3685.76
Pulses,2022,5680.79,1029.73
Rice,2017,5068.65,3182.66
Oilseeds,2011,2725.3,2412.14
Rice,2020,2253.36,1765.51
Maize,2016,3259.68,2199.82
Wheat,2015,5795.32,4631.38
Rice,2015,4892.03,5494.17
Oilseeds,2018,2751.47,1805.9
Cotton,2023,1390.71,4770.63
Rice,2018,1247.18,4040.4
Rice,2010,4337.5,2571.8
Wheat,2011,2154.5,2957.07
Oilseeds,2012,4419.6,5345.26
Rice,2017,2118.78,2712.16
Sugarcane,2011,4862.09,4308.92
Sugarcane,2010,1014.47,4805.18
Wheat,2014,4776.77,3645.04
Pulses,2024,2171.91,3663.89
Wheat,2017,2558.36,3228.64
Rice,2021,1522.21,5240.41
Wheat,2018,1682.87,5058.99
Maize,2018,3297.58,4832.56
Cotton,2011,4548.37,4659.85
Sugarcane,2023,3275.55,3744.32
Cotton,2012,4218.89,4527.69
Pulses,2012,2337.9,4195.97
Rice,2011,843.76,5234.91
Oilseeds,2011,1404.05,2254.98
Pulses,2020,3654.82,3062.36
Sugarcane,2021,2695.34,3062.18
Wheat,2019,3330.23,5330.16
Cotton,2011,4144.48,4723.33
Cotton,2010,2091.5,1235.59
Maize,2021,3284.63,2474.17
Cotton,2018,3839.93,1944.33
Rice,2024,2174.99,4917.38
Sugarcane,2020,4889.26,5200.24
Oilseeds,2021,4757.78,2026.43
Maize,2010,1452.17,923.92
Oilseeds,2014,1000.45,4255.11
Wheat,2010,1599.64,2537.77
Maize,2022,4226.13,4087.68
Sugarcane,2017,2202.28,3730.49
Rice,2021,3317.85,943.87
Sugarcane,2023,4991.47,3810.53
Maize,2016,3016.57,3966.36
Pulses,2016,3397.11,904.78
Pulses,2019,1108.15,4994.99
Rice,2014,5325.21,3722.35
Sugarcane,2013,929.61,5356.49
Sugarcane,2023,2862.98,4536.31
Pulses,2016,4212.95,1846.79
Cotton,2012,2316.58,3759.84
Wheat,2020,3873.19,1010.01
Rice,2023,2410.17,2236.36
Maize,2022,4548.36,3758.04
Pulses,2022,3221.63,1008.07
Wheat,2022,3825.09,2511.55
Pulses,2019,4215.11,4430.2
Cotton,2012,3721.32,4329.51
Maize,2015,4758.95,952.36
Wheat,2021,3202.85,2180.77
Rice,2010,4398.26,1619.26
Rice,2012,4221.71,4996.06
Cotton,2015,5428.33,1122.3
Maize,2017,1701.95,5327.72
Pulses,2013,4659.54,4872.38
Pulses,2014,3457.11,4685.5
Wheat,2023,950.2,900.18
Pulses,2014,5750.07,1119.09
Cotton,2016,3696.5,4753.78
Sugarcane,2020,1455.73,3180.95
Oilseeds,2016,4400.38,4849.64
Oilseeds,2015,3569.13,4488.8
Oilseeds,2015,1199.92,3912.52
Pulses,2012,2938.97,1312.48
Maize,2012,3385.33,4581.52
Cotton,2020,5767.21,1359.71
Oilseeds,2015,4138.38,4572.63
Maize,2023,4115.86,1025.43
Pulses,2014,5522.9,3021.8
Sugarcane,2017,907.75,4525.3
Sugarcane,2022,2853.11,990.36
Wheat,2021,3230.38,3526.11
Cotton,2022,4095.95,5305.44
Rice,2019,5617.31,4131.89
Cotton,2022,963.35,4972.85
Rice,2010,1027.13,1437.0
Rice,2017,2777.89,2850.92
Cotton,2021,4233.21,3657.7
Pulses,2022,1855.15,1251.06
Wheat,2020,3747.53,1306.37
Rice,2012,1524.13,2574.97
Wheat,2019,2542.92,4578.93
Wheat,2014,5944.42,3306.54
Sugarcane,2010,2161.02,2742.25
Wheat,2012,4643.24,4640.81
Oilseeds,2021,4505.33,1298.27
Maize,2021,2780.28,3330.97
Oilseeds,2011,3120.94,3652.24
Sugarcane,2010,4970.86,3526.57
Oilseeds,2013,1112.02,1815.62
Cotton,2022,4703.91,5036.78
Sugarcane,2019,3660.47,2711.94
Rice,2021,5589.87,5240.59
Maize,2022,3451.98,1750.66
Oilseeds,2021,3328.68,2082.54
Rice,2021,5417.49,1629.74
Cotton,2022,3029.02,5375.27
Pulses,2017,3492.75,1189.8
Cotton,2017,4416.16,3029.78
Pulses,2017,2393.7,3046.29
Rice,2021,4936.01,2743.88
Rice,2024,4850.92,3914.98
Pulses,2017,5094.92,4645.98
Oilseeds,2014,5876.62,1442.21
Oilseeds,2015,5366.99,1514.93
Pulses,2021,4238.9,2043.18
Cotton,2021,1913.44,5446.49
Maize,2017,3636.33,4790.25
Sugarcane,2020,1693.59,1265.07
Oilseeds,2013,4153.82,4783.68
Cotton,2023,4860.46,5271.34
Oilseeds,2022,1825.99,3739.08
Sugarcane,2016,1118.19,4046.52
Pulses,2017,817.44,3574.13
Maize,2012,5830.16,2209.62
Cotton,2012,1984.12,1106.34
Sugarcane,2017,3826.79,1279.49
Pulses,2021,2219.46,5009.65
Oilseeds,2010,3381.05,3037.95
Wheat,2015,1510.49,916.98
Oilseeds,2013,3248.03,3783.13
Sugarcane,2017,5677.46,3203.23
Oilseeds,2023,5772.19,1356.6
Cotton,2020,2983.14,3885.58
Cotton,2020,4180.27,4842.33
Rice,2013,4130.64,5273.59
Cotton,2021,4117.84,4525.37
Cotton,2022,3581.99,1343.57
Pulses,2019,3057.75,2638.51
Sugarcane,2021,1716.01,4112.58
Wheat,2024,3788.37,3711.24
Pulses,2024,965.05,3272.59
Wheat,2016,5631.71,4904.53
Pulses,2021,5687.85,5030.7
Sugarcane,2023,5782.38,976.92
Pulses,2011,1142.66,1866.0
Rice,2020,2779.57,3054.51
Maize,2017,4466.96,1617.99
Rice,2015,2021.11,2549.6
Cotton,2012,5010.75,2877.56
Cotton,2012,2029.41,2719.33
Cotton,2019,996.43,3542.1
Maize,2020,2452.6,2592.2
Cotton,2015,2922.43,3551.95
Wheat,2012,2114.56,4559.07
Maize,2015,3565.05,5052.71
Cotton,2014,3234.64,4447.11
Sugarcane,2010,5988.75,1916.53
Maize,2011,5520.95,4838.22
Pulses,2021,5355.67,4249.76
Wheat,2020,1223.41,5286.75
Oilseeds,2014,2443.28,4655.53
Maize,2021,2977.13,2152.75
Rice,2020,4405.24,986.36
Wheat,2013,5764.41,2541.74
Sugarcane,2011,5370.37,1467.98
Sugarcane,2016,3065.31,2874.77
Maize,2017,850.88,3890.62
Rice,2019,4420.26,2945.09
Wheat,2012,4846.05,3545.04
Rice,2017,5489.21,3525.23
Cotton,2012,1132.21,3115.65
Pulses,2017,4862.39,3651.14
Wheat,2016,2237.09,2242.41
Oilseeds,2017,5473.16,5463.3
Rice,2010,3638.83,2878.4
Wheat,2011,2046.33,4566.85
Wheat,2014,5797.19,4515.0
Oilseeds,2016,5882.97,2614.02
Cotton,2021,5609.8,1856.54
Sugarcane,2022,3398.31,3199.44
Oilseeds,2020,1216.79,2619.05
Maize,2015,4381.75,3067.08
Oilseeds,2024,5402.1,5176.63
Maize,2023,4774.18,3624.2
Oilseeds,2018,4195.59,3728.02
Cotton,2010,3765.84,3876.77
Maize,2018,5779.8,943.62
Pulses,2024,5874.31,4360.83
Cotton,2012,4160.4,3129.1
Maize,2012,2188.83,4027.5
Rice,2021,3048.65,2736.51
Wheat,2010,1809.63,910.83
Rice,2023,1883.2,3520.44
Pulses,2023,1900.71,2863.18
Maize,2015,843.33,3943.36
Sugarcane,2011,819.45,2599.52
Sugarcane,2017,4967.29,3401.74
Rice,2019,3195.55,2078.11
Wheat,2024,953.96,3968.25
Oilseeds,2018,5117.1,1711.93
Cotton,2021,3188.53,4482.48
Pulses,2012,2808.65,1519.86
Rice,2011,949.33,2350.36
Sugarcane,2024,2628.43,2138.45
Pulses,2013,882.54,3575.23
Cotton,2016,1546.09,2764.57
Wheat,2022,3419.96,3603.26
Wheat,2018,3023.52,1861.16
Oilseeds,2011,1160.17,2210.15
Rice,2013,1013.85,2972.33
Oilseeds,2011,4160.77,2687.27
Cotton,2015,1769.03,1855.73
Maize,2011,5662.41,1081.25
Maize,2010,3814.96,4274.54
Wheat,2012,1568.52,944.39
Oilseeds,2012,4636.71,3295.16
Cotton,2017,4841.81,3101.58
Wheat,2021,4036.81,4919.31
Pulses,2010,4553.44,4090.57
Maize,2012,5753.81,995.54
Wheat,2021,1809.69,1357.91
Maize,2021,4946.56,4223.29
Wheat,2021,2966.46,1951.57
Sugarcane,2011,3125.22,1492.91
Oilseeds,2013,4046.79,2581.56
Wheat,2015,2950.83,5237.34
Sugarcane,2014,1057.44,2685.14
Oilseeds,2022,1296.42,3827.66
Maize,2015,4646.7,2137.66
Cotton,2017,1810.27,4467.42
Cotton,2022,2624.08,2631.98
Oilseeds,2022,1497.98,4800.74
Oilseeds,2019,3270.72,4301.22
Oilseeds,2014,1570.12,1417.08
Rice,2010,5747.13,2025.36
Pulses,2013,5894.91,2173.09
Oilseeds,2024,1521.07,2295.29
Maize,2021,4073.16,4425.58
Oilseeds,2013,5288.96,2453.38
Pulses,2017,3208.21,3433.06
Maize,2018,875.71,4709.49
Oilseeds,2024,1123.02,1243.05
Sugarcane,2016,4196.39,2263.56
Oilseeds,2024,4219.67,5350.84
Oilseeds,2022,4170.65,4952.09
Rice,2014,3578.31,4540.59
Cotton,2015,5685.29,1878.15
Cotton,2017,4335.17,4718.28
Maize,2011,821.62,5312.98
Oilseeds,2016,3834.85,3834.16
Wheat,2019,4441.93,1346.33
Sugarcane,2017,2332.06,5294.5
Wheat,2011,4699.43,904.43
Wheat,2023,4594.39,4156.24
Maize,2020,2023.3,3175.71
Wheat,2011,5975.59,2870.4
Rice,2021,3232.82,4916.72
Rice,2022,2814.01,2533.03
Sugarcane,2012,2306.91,1507.2
Rice,2017,4723.13,1792.8
Rice,2020,1150.81,2078.16
Oilseeds,2020,5646.76,2904.24
Pulses,2019,2731.56,1946.78
Oilseeds,2018,5724.16,1371.83
Pulses,2012,4312.7,1648.26
Pulses,2012,3785.51,1647.15
Pulses,2017,5357.35,5225.56
Oilseeds,2011,5398.83,2508.62
Maize,2022,4378.11,3018.77
Pulses,2021,1920.74,4643.75
Sugarcane,2016,1198.53,3309.05
Wheat,2016,4392.45,1603.79
Sugarcane,2014,4323.39,4563.03
Cotton,2015,5332.09,4048.04
Rice,2022,4292.94,5302.37
Oilseeds,2015,1090.98,2121.97
Rice,2024,4575.51,1635.16
Cotton,2012,2408.06,3807.94
Oilseeds,2024,1240.69,1591.48
Maize,2020,5876.34,4604.95
Sugarcane,2022,5816.9,3076.2
