state,district,crop,season,year,area_hectares,production_tonnes,yield_tonnes_per_hectare
Punjab,District_44,Wheat,Zaid,2024,4532.02,15646.86,3.45
Punjab,District_12,Oilseeds,Rabi,2015,294.93,1120.87,3.8
Punjab,District_18,Pulses,Kharif,2021,640.66,11600.67,18.11
Uttar Pradesh,District_9,Wheat,Rabi,2023,186.76,7548.81,40.42
Madhya Pradesh,District_49,Pulses,Zaid,2015,2929.56,11671.39,3.98
Madhya Pradesh,District_21,Rice,Zaid,2020,1128.82,5126.86,4.54
Tamil Nadu,District_48,Rice,Kharif,2012,4232.39,13353.73,3.16
Maharashtra,District_49,Maize,Kharif,2019,2356.27,13459.52,5.71
Karnataka,District_40,Pulses,Rabi,2016,4196.66,10836.16,2.58
Maharashtra,District_43,Wheat,Zaid,2015,2800.25,18482.7,6.6
Tamil Nadu,District_24,Rice,Kharif,2019,3991.03,18198.64,4.56
Andhra Pradesh,District_34,Wheat,Kharif,2019,1890.68,1045.94,0.55
Tamil Nadu,District_8,Maize,Zaid,2018,4729.7,5868.89,1.24
Punjab,District_44,Pulses,Kharif,2012,3352.44,7348.75,2.19
Uttar Pradesh,District_33,Wheat,Kharif,2012,2997.68,1199.84,0.4
Andhra Pradesh,District_23,Sugarcane,Zaid,2013,1794.17,10520.38,5.86
Uttar Pradesh,District_13,Wheat,Kharif,2012,4689.06,589.17,0.13
Punjab,District_49,Cotton,Zaid,2013,1721.79,13593.57,7.9
Telangana,District_14,Cotton,Zaid,2015,4187.5,153.5,0.04
Tamil Nadu,District_14,Oilseeds,Rabi,2010,2051.33,735.54,0.36
Tamil Nadu,District_16,Maize,Zaid,2011,3847.56,16691.69,4.34
Karnataka,District_49,Maize,Kharif,2019,4563.8,5126.93,1.12
Maharashtra,District_38,Maize,Rabi,2015,2354.76,1716.46,0.73
Andhra Pradesh,District_39,Sugarcane,Rabi,2021,2654.37,8049.38,3.03
Madhya Pradesh,District_26,Pulses,Kharif,2022,1685.2,1113.88,0.66
Uttar Pradesh,District_26,Sugarcane,Rabi,2015,320.74,15033.16,46.87
Andhra Pradesh,District_1,Oilseeds,Kharif,2021,3279.78,9933.53,3.03
Karnataka,District_32,Wheat,Rabi,2023,642.23,11083.46,17.26
Karnataka,District_15,Rice,Kharif,2010,1802.59,15084.94,8.37
Uttar Pradesh,District_21,Pulses,Zaid,2015,1779.99,15710.72,8.83
Madhya Pradesh,District_18,Cotton,Zaid,2023,797.47,2811.54,3.53
Maharashtra,District_30,Cotton,Rabi,2020,3350.22,5677.56,1.69
Uttar Pradesh,District_13,Oilseeds,Rabi,2021,914.27,3595.76,3.93
Uttar Pradesh,District_24,Cotton,Zaid,2018,3902.76,1175.37,0.3
Punjab,District_30,Oilseeds,Kharif,2017,1283.93,10796.6,8.41
Madhya Pradesh,District_2,Wheat,Rabi,2024,1472.07,5071.01,3.44
Maharashtra,District_19,Wheat,Zaid,2019,1751.46,3164.22,1.81
Tamil Nadu,District_47,Maize,Rabi,2014,806.13,10251.93,12.72
Punjab,District_44,Rice,Zaid,2022,2199.61,12716.9,5.78
Telangana,District_47,Maize,Zaid,2013,447.61,15464.84,34.55
Madhya Pradesh,District_25,Wheat,Zaid,2015,2164.22,448.12,0.21
Maharashtra,District_50,Sugarcane,Kharif,2020,1732.57,10573.06,6.1
Karnataka,District_14,Maize,Rabi,2023,1724.41,5414.71,3.14
Punjab,District_6,Pulses,Kharif,2021,3320.34,19832.66,5.97
Maharashtra,District_12,Wheat,Kharif,2014,3856.66,3223.04,0.84
Andhra Pradesh,District_20,Wheat,Zaid,2022,1812.19,8813.13,4.86
Uttar Pradesh,District_23,Sugarcane,Kharif,2015,1346.97,19403.52,14.41
Telangana,District_30,Sugarcane,Rabi,2023,2497.03,4340.63,1.74
Tamil Nadu,District_30,Sugarcane,Rabi,2023,3949.21,16157.26,4.09
Uttar Pradesh,District_38,Rice,Zaid,2019,3240.64,4936.48,1.52
Andhra Pradesh,District_30,Pulses,Zaid,2020,238.11,1597.75,6.71
Andhra Pradesh,District_41,Wheat,Rabi,2012,2425.65,950.83,0.39
Telangana,District_30,Sugarcane,Rabi,2024,4955.28,18979.9,3.83
Tamil Nadu,District_36,Rice,Zaid,2016,1797.98,4336.58,2.41
Karnataka,District_49,Cotton,Kharif,2017,2231.55,5909.9,2.65
Punjab,District_34,Pulses,Rabi,2014,1472.66,19341.51,13.13
Madhya Pradesh,District_16,Oilseeds,Zaid,2014,2513.59,13182.08,5.24
Tamil Nadu,District_24,Oilseeds,Zaid,2021,846.56,9813.73,11.59
Madhya Pradesh,District_14,Cotton,Rabi,2013,1272.72,8764.89,6.89
Maharashtra,District_26,Cotton,Zaid,2024,3573.09,1066.43,0.3
Andhra Pradesh,District_8,Wheat,Rabi,2019,734.52,16795.0,22.87
Maharashtra,District_14,Rice,Zaid,2014,4634.41,15264.52,3.29
Karnataka,District_31,Rice,Zaid,2021,1574.4,1904.88,1.21
Maharashtra,District_2,Cotton,Kharif,2019,2896.37,7133.8,2.46
Tamil Nadu,District_48,Pulses,Zaid,2020,1643.06,17719.66,10.78
Maharashtra,District_4,Maize,Rabi,2017,2416.25,4805.18,1.99
Karnataka,District_1,Cotton,Rabi,2014,4523.82,12263.55,2.71
Karnataka,District_20,Wheat,Kharif,2018,389.46,9809.92,25.19
Karnataka,District_14,Cotton,Rabi,2022,4288.9,16388.58,3.82
Tamil Nadu,District_40,Pulses,Zaid,2021,2809.99,817.46,0.29
Karnataka,District_25,Pulses,Kharif,2022,3342.1,16341.33,4.89
Andhra Pradesh,District_25,Cotton,Rabi,2024,326.64,2800.81,8.57
Uttar Pradesh,District_3,Rice,Zaid,2010,3818.93,399.94,0.1
Karnataka,District_5,Cotton,Kharif,2016,682.5,11950.47,17.51
Maharashtra,District_38,Sugarcane,Zaid,2014,4825.86,5246.96,1.09
Punjab,District_26,Sugarcane,Rabi,2024,4006.47,14214.62,3.55
Maharashtra,District_40,Maize,Rabi,2013,2489.7,9448.69,3.8
Punjab,District_38,Wheat,Rabi,2012,4624.63,12149.93,2.63
Maharashtra,District_38,Wheat,Rabi,2021,886.91,13825.16,15.59
Tamil Nadu,District_4,Oilseeds,Kharif,2019,4958.74,18545.87,3.74
Maharashtra,District_7,Rice,Rabi,2016,3598.25,16479.9,4.58
Tamil Nadu,District_30,Wheat,Kharif,2021,536.97,9952.73,18.53
Tamil Nadu,District_30,Maize,Kharif,2011,2706.13,8816.52,3.26
Karnataka,District_19,Sugarcane,Zaid,2014,3568.84,13128.05,3.68
Andhra Pradesh,District_39,Rice,Rabi,2011,3084.46,14697.33,4.76
Punjab,District_35,Pulses,Zaid,2016,2148.55,3535.81,1.65
Karnataka,District_40,Sugarcane,Zaid,2015,1278.31,747.24,0.58
Karnataka,District_33,Maize,Zaid,2022,1229.24,9147.59,7.44
Uttar Pradesh,District_33,Rice,Zaid,2019,4638.4,2079.12,0.45
Tamil Nadu,District_14,Cotton,Zaid,2024,1211.97,5527.4,4.56
Tamil Nadu,District_38,Wheat,Rabi,2016,4813.9,11736.32,2.44
Punjab,District_10,Maize,Zaid,2021,1090.62,3113.9,2.86
Maharashtra,District_28,Rice,Kharif,2018,1952.2,667.01,0.34
Maharashtra,District_14,Sugarcane,Kharif,2022,111.0,11136.56,100.33
Madhya Pradesh,District_36,Rice,Rabi,2011,4520.56,9377.93,2.07
Karnataka,District_38,Cotton,Kharif,2018,566.54,6195.43,10.94
Madhya Pradesh,District_16,Maize,Zaid,2016,1818.78,9428.84,5.18
Telangana,District_21,Rice,Kharif,2011,4220.47,13702.1,3.25
Telangana,District_28,Pulses,Zaid,2019,3969.89,2269.11,0.57
Madhya Pradesh,District_33,Maize,Rabi,2011,4215.43,5188.22,1.23
Maharashtra,District_6,Maize,Kharif,2013,4574.83,15919.71,3.48
Telangana,District_41,Sugarcane,Kharif,2011,4559.8,13435.44,2.95
Uttar Pradesh,District_15,Oilseeds,Kharif,2010,3863.97,5398.45,1.4
Maharashtra,District_44,Wheat,Rabi,2015,2933.0,8023.2,2.74
Tamil Nadu,District_3,Oilseeds,Rabi,2019,2829.67,2483.02,0.88
Karnataka,District_43,Pulses,Kharif,2023,113.95,5137.24,45.08
Andhra Pradesh,District_47,Cotton,Rabi,2020,3626.72,16838.92,4.64
Karnataka,District_35,Rice,Zaid,2024,1172.05,8864.17,7.56
Madhya Pradesh,District_14,Oilseeds,Rabi,2014,4152.05,12841.83,3.09
Maharashtra,District_2,Wheat,Kharif,2021,2791.33,3278.86,1.17
Madhya Pradesh,District_29,Sugarcane,Zaid,2012,4936.88,3747.78,0.76
Uttar Pradesh,District_4,Wheat,Kharif,2020,1090.85,18824.33,17.26
Maharashtra,District_26,Maize,Kharif,2010,3631.15,16844.53,4.64
Karnataka,District_12,Maize,Kharif,2018,2760.29,15827.58,5.73
Uttar Pradesh,District_2,Cotton,Rabi,2017,4662.44,6658.85,1.43
Uttar Pradesh,District_17,Pulses,Kharif,2015,1366.67,11298.84,8.27
Uttar Pradesh,District_35,Rice,Zaid,2015,344.22,9897.59,28.75
Punjab,District_10,Rice,Zaid,2021,2742.13,19128.99,6.98
Maharashtra,District_48,Sugarcane,Zaid,2013,2631.98,4868.73,1.85
Telangana,District_22,Cotton,Kharif,2022,1592.95,18949.94,11.9
Telangana,District_41,Rice,Zaid,2011,4933.36,14166.32,2.87
Maharashtra,District_43,Pulses,Zaid,2021,395.07,8332.46,21.09
Maharashtra,District_21,Maize,Zaid,2013,2869.12,5400.46,1.88
Punjab,District_15,Cotton,Zaid,2023,1338.07,15171.33,11.34
Telangana,District_35,Wheat,Rabi,2011,59.46,16476.41,277.1
Maharashtra,District_48,Oilseeds,Kharif,2022,4939.85,7214.79,1.46
Maharashtra,District_21,Oilseeds,Kharif,2016,2433.98,3520.41,1.45
Madhya Pradesh,District_21,Cotton,Zaid,2024,4293.09,9895.67,2.31
Punjab,District_21,Cotton,Kharif,2018,4208.33,9423.2,2.24
Punjab,District_44,Pulses,Zaid,2022,4070.78,14535.51,3.57
Karnataka,District_32,Pulses,Zaid,2011,2322.14,19466.38,8.38
Punjab,District_5,Rice,Zaid,2018,4484.84,10672.52,2.38
Andhra Pradesh,District_39,Oilseeds,Kharif,2018,1868.0,14661.21,7.85
Telangana,District_9,Sugarcane,Rabi,2017,2071.52,7076.54,3.42
Karnataka,District_18,Sugarcane,Kharif,2010,1315.74,12031.54,9.14
Andhra Pradesh,District_21,Pulses,Kharif,2014,2268.02,2395.03,1.06
Maharashtra,District_8,Rice,Rabi,2023,4933.18,16317.19,3.31
Madhya Pradesh,District_44,Rice,Kharif,2019,2887.54,6952.05,2.41
Madhya Pradesh,District_34,Rice,Rabi,2022,4163.93,1692.82,0.41
Maharashtra,District_10,Pulses,Zaid,2022,1353.55,19812.17,14.64
Karnataka,District_41,Sugarcane,Rabi,2020,4781.81,18045.59,3.77
Punjab,District_24,Rice,Zaid,2013,115.21,4028.92,34.97
Uttar Pradesh,District_40,Pulses,Rabi,2016,4654.71,7327.72,1.57
Madhya Pradesh,District_24,Wheat,Zaid,2022,4495.12,18740.68,4.17
Uttar Pradesh,District_32,Wheat,Kharif,2020,383.41,15946.94,41.59
Maharashtra,District_33,Maize,Rabi,2024,3043.99,18137.6,5.96
Uttar Pradesh,District_38,Wheat,Kharif,2023,3936.96,11294.74,2.87
Tamil Nadu,District_44,Cotton,Zaid,2017,2048.85,4938.01,2.41
Karnataka,District_49,Maize,Rabi,2023,504.69,4618.37,9.15
Andhra Pradesh,District_34,Wheat,Rabi,2019,4155.53,10560.84,2.54
Karnataka,District_11,Cotton,Rabi,2020,2359.17,18487.6,7.84
Telangana,District_31,Wheat,Kharif,2022,1353.09,12668.58,9.36
Punjab,District_18,Pulses,Zaid,2017,400.73,784.37,1.96
Punjab,District_23,Oilseeds,Kharif,2011,3218.85,11253.47,3.5
Karnataka,District_22,Cotton,Rabi,2012,259.39,12207.97,47.06
Maharashtra,District_43,Rice,Zaid,2022,3965.91,11672.95,2.94
Maharashtra,District_18,Pulses,Zaid,2019,3865.22,13852.42,3.58
Tamil Nadu,District_40,Oilseeds,Kharif,2024,1648.57,5940.93,3.6
Tamil Nadu,District_47,Cotton,Kharif,2019,2387.82,2960.93,1.24
Punjab,District_41,Pulses,Rabi,2016,3362.64,15025.97,4.47
Tamil Nadu,District_47,Rice,Rabi,2013,4797.66,4007.43,0.84
Madhya Pradesh,District_39,Cotton,Rabi,2015,2624.75,2371.76,0.9
Madhya Pradesh,District_20,Cotton,Rabi,2017,4983.56,7251.61,1.46
Andhra Pradesh,District_13,Oilseeds,Zaid,2017,1659.27,16671.81,10.05
Tamil Nadu,District_45,Pulses,Rabi,2016,2656.14,1733.96,0.65
Andhra Pradesh,District_1,Wheat,Rabi,2022,622.3,3991.67,6.41
Tamil Nadu,District_4,Cotton,Rabi,2021,2804.38,9557.66,3.41
Punjab,District_24,Wheat,Kharif,2011,2704.75,5824.17,2.15
Punjab,District_36,Cotton,Kharif,2011,4251.63,14461.05,3.4
Andhra Pradesh,District_36,Sugarcane,Kharif,2012,4982.93,13530.56,2.72
Karnataka,District_45,Maize,Rabi,2013,4931.58,16866.08,3.42
Punjab,District_2,Wheat,Zaid,2010,1219.69,4156.48,3.41
Karnataka,District_28,Wheat,Rabi,2014,1725.31,13013.48,7.54
Maharashtra,District_26,Oilseeds,Kharif,2023,1409.55,15517.22,11.01
Madhya Pradesh,District_23,Rice,Kharif,2016,1038.41,1347.08,1.3
Andhra Pradesh,District_15,Sugarcane,Rabi,2021,793.17,832.78,1.05
Uttar Pradesh,District_36,Rice,Zaid,2019,2583.13,11229.24,4.35
Punjab,District_27,Sugarcane,Zaid,2020,4368.87,11798.31,2.7
Telangana,District_6,Sugarcane,Zaid,2014,2969.84,7916.89,2.67
Maharashtra,District_35,Pulses,Kharif,2023,4369.69,817.86,0.19
Karnataka,District_39,Pulses,Kharif,2016,4799.5,8098.24,1.69
Punjab,District_38,Pulses,Zaid,2014,1946.55,12877.56,6.62
Andhra Pradesh,District_35,Cotton,Rabi,2020,4186.56,14067.42,3.36
Uttar Pradesh,District_36,Oilseeds,Zaid,2019,309.06,9906.55,32.05
Tamil Nadu,District_10,Rice,Rabi,2017,2431.31,10548.0,4.34
Uttar Pradesh,District_30,Maize,Kharif,2016,1873.07,13486.22,7.2
Telangana,District_41,Sugarcane,Kharif,2023,1064.02,9041.12,8.5
Karnataka,District_38,Sugarcane,Kharif,2010,2220.04,5343.95,2.41
Maharashtra,District_29,Oilseeds,Zaid,2020,2246.33,4537.1,2.02
Uttar Pradesh,District_43,Wheat,Zaid,2010,4052.27,15079.78,3.72
Andhra Pradesh,District_39,Cotton,Kharif,2021,4351.15,9802.22,2.25
Telangana,District_50,Maize,Kharif,2014,3301.9,12519.31,3.79
Andhra Pradesh,District_4,Pulses,Kharif,2023,3185.27,9475.01,2.97
Punjab,District_5,Sugarcane,Zaid,2011,595.4,16394.86,27.54
Tamil Nadu,District_4,Wheat,Zaid,2018,2897.55,9987.26,3.45
Maharashtra,District_36,Rice,Kharif,2011,1408.5,19762.29,14.03
Andhra Pradesh,District_45,Sugarcane,Zaid,2021,1509.08,4927.83,3.27
Karnataka,District_16,Wheat,Zaid,2018,519.13,2856.68,5.5
Punjab,District_25,Rice,Zaid,2019,3197.55,7534.57,2.36
Punjab,District_14,Cotton,Zaid,2011,2939.85,18381.27,6.25
Maharashtra,District_11,Pulses,Kharif,2024,1140.35,17061.02,14.96
Punjab,District_29,Oilseeds,Kharif,2013,1352.03,5022.32,3.71
Karnataka,District_34,Rice,Zaid,2012,3876.36,12033.98,3.1
Andhra Pradesh,District_22,Sugarcane,Kharif,2015,3975.02,11819.9,2.97
Maharashtra,District_14,Maize,Kharif,2013,2490.77,5938.6,2.38
Madhya Pradesh,District_24,Rice,Kharif,2018,787.56,4784.1,6.07
Punjab,District_39,Maize,Rabi,2018,325.18,7861.98,24.18
Punjab,District_26,Maize,Kharif,2022,1393.77,15793.51,11.33
Karnataka,District_43,Rice,Kharif,2019,3669.37,3915.13,1.07
Tamil Nadu,District_36,Oilseeds,Zaid,2023,3024.04,8969.9,2.97
Tamil Nadu,District_39,Oilseeds,Zaid,2018,3604.63,9685.8,2.69
Uttar Pradesh,District_16,Cotton,Rabi,2012,2385.15,18788.58,7.88
Punjab,District_38,Oilseeds,Rabi,2012,3785.79,6140.1,1.62
Madhya Pradesh,District_32,Rice,Kharif,2013,2429.99,490.97,0.2
Andhra Pradesh,District_6,Oilseeds,Kharif,2018,465.87,13905.25,29.85
Maharashtra,District_34,Wheat,Zaid,2023,445.3,15140.25,34.0
Punjab,District_8,Pulses,Kharif,2015,4165.94,14090.34,3.38
Telangana,District_30,Maize,Kharif,2018,3166.64,14044.71,4.44
Maharashtra,District_27,Pulses,Kharif,2017,1431.68,9716.23,6.79
Uttar Pradesh,District_7,Sugarcane,Kharif,2016,3798.02,471.35,0.12
Tamil Nadu,District_27,Maize,Kharif,2022,721.89,14625.37,20.26
Madhya Pradesh,District_25,Sugarcane,Kharif,2014,3243.96,18736.75,5.78
Punjab,District_46,Wheat,Kharif,2022,4947.96,3231.99,0.65
Karnataka,District_41,Wheat,Kharif,2024,792.6,1451.49,1.83
Telangana,District_15,Pulses,Zaid,2018,752.63,5377.59,7.15
Punjab,District_25,Wheat,Rabi,2013,2365.78,17010.9,7.19
Madhya Pradesh,District_22,Rice,Kharif,2024,3231.17,2212.33,0.68
Uttar Pradesh,District_18,Maize,Zaid,2023,181.4,14331.85,79.01
Andhra Pradesh,District_12,Sugarcane,Kharif,2013,2523.37,1352.65,0.54
Telangana,District_23,Oilseeds,Kharif,2017,461.69,752.5,1.63
Uttar Pradesh,District_45,Pulses,Rabi,2013,1244.55,17836.91,14.33
Punjab,District_39,Pulses,Zaid,2016,3576.37,15434.15,4.32
Andhra Pradesh,District_25,Wheat,Kharif,2013,3707.38,12011.84,3.24
Telangana,District_10,Wheat,Rabi,2020,3662.18,3522.71,0.96
Andhra Pradesh,District_30,Sugarcane,Rabi,2010,372.47,5649.09,15.17
Andhra Pradesh,District_10,Maize,Kharif,2019,3944.48,1067.23,0.27
Telangana,District_34,Maize,Kharif,2018,2189.42,12942.72,5.91
Telangana,District_46,Pulses,Zaid,2013,2402.78,13753.11,5.72
Andhra Pradesh,District_13,Sugarcane,Zaid,2012,2127.47,6603.49,3.1
Uttar Pradesh,District_29,Pulses,Kharif,2012,4292.26,6834.48,1.59
Madhya Pradesh,District_38,Oilseeds,Kharif,2018,3415.85,12616.66,3.69
Tamil Nadu,District_41,Cotton,Rabi,2017,2525.13,18918.73,7.49
Telangana,District_45,Maize,Zaid,2019,4179.72,7954.72,1.9
Punjab,District_9,Sugarcane,Kharif,2016,4036.55,9922.45,2.46
Maharashtra,District_13,Oilseeds,Kharif,2016,74.97,13995.69,186.68
Karnataka,District_37,Sugarcane,Zaid,2013,2420.46,6912.19,2.86
Andhra Pradesh,District_14,Pulses,Kharif,2012,259.12,17390.28,67.11
Andhra Pradesh,District_37,Wheat,Rabi,2021,1570.57,16939.01,10.79
Karnataka,District_9,Sugarcane,Rabi,2013,4028.99,13518.23,3.36
Tamil Nadu,District_8,Pulses,Kharif,2015,4723.06,10784.78,2.28
Karnataka,District_39,Rice,Zaid,2021,1248.23,19672.07,15.76
Telangana,District_40,Wheat,Rabi,2022,156.05,14077.37,90.21
Karnataka,District_3,Wheat,Zaid,2023,2041.56,12900.21,6.32
Andhra Pradesh,District_47,Maize,Zaid,2013,1708.84,17548.68,10.27
Karnataka,District_40,Cotton,Zaid,2013,3400.98,11144.31,3.28
Maharashtra,District_33,Maize,Rabi,2011,2500.54,4934.18,1.97
Punjab,District_32,Rice,Rabi,2024,2024.29,2841.67,1.4
Telangana,District_7,Pulses,Kharif,2023,1186.3,9473.54,7.99
Karnataka,District_19,Wheat,Zaid,2016,4150.98,10361.52,2.5
Andhra Pradesh,District_34,Wheat,Rabi,2015,1279.53,16571.12,12.95
Uttar Pradesh,District_14,Oilseeds,Rabi,2011,320.94,2875.54,8.96
Punjab,District_50,Sugarcane,Kharif,2014,2844.82,13656.48,4.8
Telangana,District_47,Cotton,Rabi,2015,1620.88,6152.13,3.8
Andhra Pradesh,District_46,Cotton,Rabi,2014,3576.55,18786.7,5.25
Tamil Nadu,District_19,Sugarcane,Rabi,2013,450.31,9461.38,21.01
Maharashtra,District_26,Rice,Kharif,2020,4833.22,12485.72,2.58
Madhya Pradesh,District_17,Cotton,Kharif,2020,974.95,13037.15,13.37
Tamil Nadu,District_28,Wheat,Zaid,2018,1817.43,1911.0,1.05
Madhya Pradesh,District_19,Rice,Rabi,2012,2430.73,17058.68,7.02
Maharashtra,District_27,Maize,Kharif,2020,4456.08,3368.3,0.76
Karnataka,District_48,Maize,Kharif,2011,3626.58,8008.64,2.21
Telangana,District_19,Rice,Kharif,2018,766.9,13484.02,17.58
Karnataka,District_33,Wheat,Zaid,2024,2221.14,1198.88,0.54
Maharashtra,District_7,Oilseeds,Zaid,2017,2737.41,11650.43,4.26
Maharashtra,District_29,Maize,Zaid,2018,3525.52,8257.33,2.34
Maharashtra,District_43,Pulses,Zaid,2019,2880.48,1370.67,0.48
Madhya Pradesh,District_5,Wheat,Zaid,2020,2313.81,14555.18,6.29
Punjab,District_30,Sugarcane,Rabi,2012,3839.46,10076.53,2.62
Andhra Pradesh,District_49,Cotton,Rabi,2010,1921.39,6138.46,3.19
Telangana,District_43,Oilseeds,Kharif,2020,4936.5,1778.12,0.36
Karnataka,District_8,Oilseeds,Zaid,2010,4741.52,10994.74,2.32
Karnataka,District_42,Rice,Zaid,2012,3551.53,6188.66,1.74
Tamil Nadu,District_12,Cotton,Kharif,2013,4418.93,18939.02,4.29
Madhya Pradesh,District_42,Sugarcane,Rabi,2011,1996.22,11871.17,5.95
Maharashtra,District_13,Maize,Zaid,2017,2928.28,5772.8,1.97
Uttar Pradesh,District_26,Oilseeds,Zaid,2023,1399.64,10619.5,7.59
Maharashtra,District_18,Pulses,Zaid,2022,4433.91,10835.96,2.44
Maharashtra,District_42,Wheat,Rabi,2024,2381.57,14562.56,6.11
Uttar Pradesh,District_49,Oilseeds,Rabi,2021,2703.91,18053.83,6.68
Karnataka,District_20,Oilseeds,Zaid,2012,4329.61,19255.61,4.45
Tamil Nadu,District_16,Wheat,Zaid,2022,3996.53,14386.03,3.6
Andhra Pradesh,District_37,Sugarcane,Kharif,2023,1642.63,10963.67,6.67
Uttar Pradesh,District_3,Rice,Kharif,2013,482.77,4576.15,9.48
Madhya Pradesh,District_27,Oilseeds,Rabi,2015,852.36,8120.29,9.53
Punjab,District_15,Oilseeds,Kharif,2019,1728.52,9826.9,5.69
Telangana,District_34,Cotton,Zaid,2022,1561.19,2654.59,1.7
Madhya Pradesh,District_45,Pulses,Rabi,2015,239.64,5202.44,21.71
Uttar Pradesh,District_22,Maize,Kharif,2022,2188.72,19690.61,9.0
Andhra Pradesh,District_40,Rice,Rabi,2011,573.96,15158.13,26.41
Karnataka,District_23,Pulses,Zaid,2015,1143.4,9691.93,8.48
Punjab,District_49,Pulses,Kharif,2013,3948.04,4598.05,1.16
Punjab,District_4,Sugarcane,Kharif,2014,2499.65,11511.61,4.61
Punjab,District_41,Sugarcane,Kharif,2024,1896.12,4714.32,2.49
Maharashtra,District_23,Wheat,Zaid,2016,967.9,3942.86,4.07
Telangana,District_47,Maize,Rabi,2016,4338.09,1965.75,0.45
Karnataka,District_9,Rice,Kharif,2015,4523.26,6982.48,1.54
Karnataka,District_24,Wheat,Rabi,2019,2617.46,10880.29,4.16
Punjab,District_21,Oilseeds,Rabi,2024,4610.31,3270.62,0.71
Karnataka,District_41,Maize,Rabi,2015,2350.71,4088.67,1.74
Telangana,District_46,Cotton,Zaid,2015,580.85,7883.67,13.57
Telangana,District_16,Cotton,Zaid,2013,134.35,9841.68,73.25
Tamil Nadu,District_25,Wheat,Kharif,2012,685.47,15269.44,22.28
Uttar Pradesh,District_26,Rice,Kharif,2010,3132.15,11375.9,3.63
Uttar Pradesh,District_49,Maize,Rabi,2012,1638.48,12392.25,7.56
Tamil Nadu,District_45,Cotton,Rabi,2012,3259.13,13954.59,4.28
Andhra Pradesh,District_9,Cotton,Rabi,2018,2564.48,9074.56,3.54
Uttar Pradesh,District_15,Rice,Zaid,2023,1698.41,6928.35,4.08
Telangana,District_39,Wheat,Zaid,2012,1132.47,16028.37,14.15
Telangana,District_33,Sugarcane,Kharif,2017,451.17,16583.58,36.76
Uttar Pradesh,District_1,Oilseeds,Rabi,2017,3922.84,3164.24,0.81
Telangana,District_5,Pulses,Rabi,2012,4104.07,19072.05,4.65
Tamil Nadu,District_9,Oilseeds,Zaid,2019,2730.18,18605.46,6.81
Punjab,District_44,Maize,Kharif,2019,827.62,17430.47,21.06
Punjab,District_6,Cotton,Rabi,2021,1354.47,8510.9,6.28
Karnataka,District_28,Pulses,Rabi,2022,4777.97,16859.35,3.53
Madhya Pradesh,District_45,Pulses,Kharif,2015,1168.41,12598.37,10.78
Madhya Pradesh,District_26,Sugarcane,Rabi,2024,331.18,4187.36,12.64
Punjab,District_28,Pulses,Zaid,2021,2772.74,15520.17,5.6
Maharashtra,District_40,Rice,Kharif,2017,1346.47,8181.29,6.08
Tamil Nadu,District_15,Wheat,Rabi,2017,4789.3,5914.07,1.23
Telangana,District_6,Maize,Rabi,2019,2895.1,17578.02,6.07
Uttar Pradesh,District_27,Rice,Zaid,2019,4830.78,17259.32,3.57
Punjab,District_38,Wheat,Zaid,2018,3938.6,17301.03,4.39
Tamil Nadu,District_4,Rice,Zaid,2018,3629.27,17204.52,4.74
Punjab,District_11,Cotton,Rabi,2024,4160.3,11129.16,2.68
Andhra Pradesh,District_21,Cotton,Rabi,2017,3044.18,12376.71,4.07
Telangana,District_30,Sugarcane,Rabi,2016,105.05,18982.42,180.7
Andhra Pradesh,District_18,Rice,Kharif,2019,1992.7,2673.89,1.34
Telangana,District_35,Oilseeds,Zaid,2012,1134.14,16144.6,14.24
Tamil Nadu,District_3,Pulses,Kharif,2016,2199.85,10572.73,4.81
Karnataka,District_12,Cotton,Zaid,2013,2379.22,19570.31,8.23
Punjab,District_27,Wheat,Rabi,2011,682.76,12820.55,18.78
Punjab,District_30,Sugarcane,Kharif,2023,165.99,3334.63,20.09
Maharashtra,District_21,Pulses,Kharif,2017,734.09,16328.27,22.24
Uttar Pradesh,District_38,Maize,Zaid,2011,4294.26,13486.16,3.14
Andhra Pradesh,District_21,Rice,Kharif,2010,3791.48,3063.66,0.81
Punjab,District_38,Oilseeds,Kharif,2021,4004.52,278.94,0.07
Tamil Nadu,District_40,Cotton,Rabi,2021,1417.72,10918.58,7.7
Karnataka,District_15,Oilseeds,Zaid,2014,1218.69,4905.63,4.03
Uttar Pradesh,District_18,Pulses,Kharif,2019,234.99,17358.11,73.87
Tamil Nadu,District_29,Wheat,Rabi,2022,2387.73,5093.51,2.13
Andhra Pradesh,District_48,Rice,Kharif,2018,1942.92,13290.84,6.84
Maharashtra,District_38,Oilseeds,Rabi,2014,4187.64,6968.09,1.66
Punjab,District_21,Wheat,Kharif,2020,3425.24,7071.33,2.06
Tamil Nadu,District_17,Sugarcane,Rabi,2011,764.22,3718.12,4.87
Uttar Pradesh,District_41,Cotton,Rabi,2019,4936.42,10104.16,2.05
Telangana,District_18,Cotton,Zaid,2013,3864.67,11627.51,3.01
Karnataka,District_37,Sugarcane,Rabi,2017,3615.18,11662.17,3.23
Uttar Pradesh,District_38,Wheat,Kharif,2016,1122.25,17146.54,15.28
Tamil Nadu,District_12,Oilseeds,Rabi,2014,4530.53,13081.71,2.89
Karnataka,District_11,Rice,Rabi,2013,2395.91,14830.73,6.19
Punjab,District_48,Wheat,Kharif,2023,1523.4,6536.62,4.29
